Date,Team 1,Team 2,Match Type,Venue,GMT Time,Local Time,Status,Commentary Link,Year
"Apr 19, Wed",SUNRISERS HYDERABAD,DELHI CAPITALS,21st Match,"Rajiv Gandhi International Stadium, Hyderabad",,02:30 PM,Sunrisers Hyderabad won by 15 runs,https://www.cricbuzz.com/cricket-scores/18141/srh-vs-dc-21st-match-indian-premier-league-2017,2017
"Apr 20, Thu",PUNJAB KINGS,MUMBAI INDIANS,22nd Match,"Holkar Cricket Stadium, Indore",,02:30 PM,Mumbai Indians won by 8 wkts,https://www.cricbuzz.com/cricket-scores/18142/pbks-vs-mi-22nd-match-indian-premier-league-2017,2017
"Apr 21, Fri",KOLKATA KNIGHT RIDERS,GUJARAT LIONS,23rd Match,"Eden Gardens, Kolkata",,02:30 PM,Gujarat Lions won by 4 wkts,https://www.cricbuzz.com/cricket-scores/18143/kkr-vs-gl-23rd-match-indian-premier-league-2017,2017
"Apr 22, Sat",RISING PUNE SUPERGIANT,SUNRISERS HYDERABAD,24th Match,"Maharashtra Cricket Association Stadium, Pune",,10:30 AM,Rising Pune Supergiant won by 6 wkts,https://www.cricbuzz.com/cricket-scores/18144/rps-vs-srh-24th-match-indian-premier-league-2017,2017
"Apr 22, Sat",MUMBAI INDIANS,DELHI CAPITALS,25th Match,"Wankhede Stadium, Mumbai",,02:30 PM,Mumbai Indians won by 14 runs,https://www.cricbuzz.com/cricket-scores/18145/mi-vs-dc-25th-match-indian-premier-league-2017,2017
"Apr 23, Sun",GUJARAT LIONS,PUNJAB KINGS,26th match,"Niranjan Shah Stadium, Rajkot",,10:30 AM,Kings XI Punjab won by 26 runs,https://www.cricbuzz.com/cricket-scores/18146/gl-vs-pbks-26th-match-indian-premier-league-2017,2017
"Apr 23, Sun",KOLKATA KNIGHT RIDERS,ROYAL CHALLENGERS BENGALURU,27th Match,"Eden Gardens, Kolkata",,02:30 PM,Kolkata Knight Riders won by 82 runs,https://www.cricbuzz.com/cricket-scores/18147/kkr-vs-rcb-27th-match-indian-premier-league-2017,2017
"Apr 24, Mon",MUMBAI INDIANS,RISING PUNE SUPERGIANT,28th Match,"Wankhede Stadium, Mumbai",,02:30 PM,Rising Pune Supergiant won by 3 runs,https://www.cricbuzz.com/cricket-scores/18148/mi-vs-rps-28th-match-indian-premier-league-2017,2017
"Apr 25, Tue",ROYAL CHALLENGERS BENGALURU,SUNRISERS HYDERABAD,29th Match,"M.Chinnaswamy Stadium, Bengaluru",,02:30 PM,Match abandoned without a ball being bowled,https://www.cricbuzz.com/cricket-scores/18149/rcb-vs-srh-29th-match-indian-premier-league-2017,2017
"Apr 26, Wed",RISING PUNE SUPERGIANT,KOLKATA KNIGHT RIDERS,30th Match,"Maharashtra Cricket Association Stadium, Pune",,02:30 PM,Kolkata Knight Riders won by 7 wkts,https://www.cricbuzz.com/cricket-scores/18150/rps-vs-kkr-30th-match-indian-premier-league-2017,2017
"Apr 27, Thu",ROYAL CHALLENGERS BENGALURU,GUJARAT LIONS,31st Match,"M.Chinnaswamy Stadium, Bengaluru",,02:30 PM,Gujarat Lions won by 7 wkts,https://www.cricbuzz.com/cricket-scores/18151/rcb-vs-gl-31st-match-indian-premier-league-2017,2017
"Apr 28, Fri",KOLKATA KNIGHT RIDERS,DELHI CAPITALS,32nd Match,"Eden Gardens, Kolkata",,10:30 AM,Kolkata Knight Riders won by 7 wkts,https://www.cricbuzz.com/cricket-scores/18152/kkr-vs-dc-32nd-match-indian-premier-league-2017,2017
"Apr 28, Fri",PUNJAB KINGS,SUNRISERS HYDERABAD,33rd Match,"Punjab Cricket Association IS Bindra Stadium, Mohali",,02:30 PM,Sunrisers Hyderabad won by 26 runs,https://www.cricbuzz.com/cricket-scores/18153/pbks-vs-srh-33rd-match-indian-premier-league-2017,2017
"Apr 29, Sat",RISING PUNE SUPERGIANT,ROYAL CHALLENGERS BENGALURU,34th Match,"Maharashtra Cricket Association Stadium, Pune",,10:30 AM,Rising Pune Supergiant won by 61 runs,https://www.cricbuzz.com/cricket-scores/18154/rps-vs-rcb-34th-match-indian-premier-league-2017,2017
"Apr 29, Sat",GUJARAT LIONS,MUMBAI INDIANS,35th Match,"Niranjan Shah Stadium, Rajkot",,02:30 PM,Match tied (Mumbai Indians won the one-over eliminator),https://www.cricbuzz.com/cricket-scores/18155/gl-vs-mi-35th-match-indian-premier-league-2017,2017
"Apr 30, Sun",PUNJAB KINGS,DELHI CAPITALS,36th Match,"Punjab Cricket Association IS Bindra Stadium, Mohali",,10:30 AM,Kings XI Punjab won by 10 wkts,https://www.cricbuzz.com/cricket-scores/18156/pbks-vs-dc-36th-match-indian-premier-league-2017,2017
"Apr 30, Sun",SUNRISERS HYDERABAD,KOLKATA KNIGHT RIDERS,37th Match,"Rajiv Gandhi International Stadium, Hyderabad",,02:30 PM,Sunrisers Hyderabad won by 48 runs,https://www.cricbuzz.com/cricket-scores/18157/srh-vs-kkr-37th-match-indian-premier-league-2017,2017
"May 01, Mon",MUMBAI INDIANS,ROYAL CHALLENGERS BENGALURU,38th Match,"Wankhede Stadium, Mumbai",,10:30 AM,Mumbai Indians won by 5 wkts,https://www.cricbuzz.com/cricket-scores/18158/mi-vs-rcb-38th-match-indian-premier-league-2017,2017
"May 01, Mon",RISING PUNE SUPERGIANT,GUJARAT LIONS,39th Match,"Maharashtra Cricket Association Stadium, Pune",,02:30 PM,Rising Pune Supergiant won by 5 wkts,https://www.cricbuzz.com/cricket-scores/18159/rps-vs-gl-39th-match-indian-premier-league-2017,2017
"May 02, Tue",DELHI CAPITALS,SUNRISERS HYDERABAD,40th Match,"Arun Jaitley Stadium, Delhi",,02:30 PM,Delhi Daredevils won by 6 wkts,https://www.cricbuzz.com/cricket-scores/18160/dc-vs-srh-40th-match-indian-premier-league-2017,2017
"May 03, Wed",KOLKATA KNIGHT RIDERS,RISING PUNE SUPERGIANT,41st Match,"Eden Gardens, Kolkata",,02:30 PM,Rising Pune Supergiant won by 4 wkts,https://www.cricbuzz.com/cricket-scores/18161/kkr-vs-rps-41st-match-indian-premier-league-2017,2017
"May 04, Thu",DELHI CAPITALS,GUJARAT LIONS,42nd Match,"Arun Jaitley Stadium, Delhi",,02:30 PM,Delhi Daredevils won by 7 wkts,https://www.cricbuzz.com/cricket-scores/18162/dc-vs-gl-42nd-match-indian-premier-league-2017,2017
"May 05, Fri",ROYAL CHALLENGERS BENGALURU,PUNJAB KINGS,43rd Match,"M.Chinnaswamy Stadium, Bengaluru",,02:30 PM,Kings XI Punjab won by 19 runs,https://www.cricbuzz.com/cricket-scores/18163/rcb-vs-pbks-43rd-match-indian-premier-league-2017,2017
"May 06, Sat",SUNRISERS HYDERABAD,RISING PUNE SUPERGIANT,44th Match,"Rajiv Gandhi International Stadium, Hyderabad",,10:30 AM,Rising Pune Supergiant won by 12 runs,https://www.cricbuzz.com/cricket-scores/18164/srh-vs-rps-44th-match-indian-premier-league-2017,2017
"May 06, Sat",DELHI CAPITALS,MUMBAI INDIANS,45th Match,"Arun Jaitley Stadium, Delhi",,02:30 PM,Mumbai Indians won by 146 runs,https://www.cricbuzz.com/cricket-scores/18165/dc-vs-mi-45th-match-indian-premier-league-2017,2017
"May 07, Sun",ROYAL CHALLENGERS BENGALURU,KOLKATA KNIGHT RIDERS,46th Match,"M.Chinnaswamy Stadium, Bengaluru",,10:30 AM,Kolkata Knight Riders won by 6 wkts,https://www.cricbuzz.com/cricket-scores/18166/rcb-vs-kkr-46th-match-indian-premier-league-2017,2017
"May 07, Sun",PUNJAB KINGS,GUJARAT LIONS,47th Match,"Punjab Cricket Association IS Bindra Stadium, Mohali",,02:30 PM,Gujarat Lions won by 6 wkts,https://www.cricbuzz.com/cricket-scores/18167/pbks-vs-gl-47th-match-indian-premier-league-2017,2017
"May 08, Mon",SUNRISERS HYDERABAD,MUMBAI INDIANS,48th Match,"Rajiv Gandhi International Stadium, Hyderabad",,02:30 PM,Sunrisers Hyderabad won by 7 wkts,https://www.cricbuzz.com/cricket-scores/18168/srh-vs-mi-48th-match-indian-premier-league-2017,2017
"May 09, Tue",PUNJAB KINGS,KOLKATA KNIGHT RIDERS,49th Match,"Punjab Cricket Association IS Bindra Stadium, Mohali",,02:30 PM,Kings XI Punjab won by 14 runs,https://www.cricbuzz.com/cricket-scores/18169/pbks-vs-kkr-49th-match-indian-premier-league-2017,2017
"May 10, Wed",GUJARAT LIONS,DELHI CAPITALS,50th Match,"Green Park, Kanpur",,02:30 PM,Delhi Daredevils won by 2 wkts,https://www.cricbuzz.com/cricket-scores/18170/gl-vs-dc-50th-match-indian-premier-league-2017,2017
"May 11, Thu",MUMBAI INDIANS,PUNJAB KINGS,51st Match,"Wankhede Stadium, Mumbai",,02:30 PM,Kings XI Punjab won by 7 runs,https://www.cricbuzz.com/cricket-scores/18171/mi-vs-pbks-51st-match-indian-premier-league-2017,2017
"May 12, Fri",DELHI CAPITALS,RISING PUNE SUPERGIANT,52nd Match,"Arun Jaitley Stadium, Delhi",,02:30 PM,Delhi Daredevils won by 7 runs,https://www.cricbuzz.com/cricket-scores/18172/dc-vs-rps-52nd-match-indian-premier-league-2017,2017
"May 13, Sat",GUJARAT LIONS,SUNRISERS HYDERABAD,53rd Match,"Green Park, Kanpur",,10:30 AM,Sunrisers Hyderabad won by 8 wkts,https://www.cricbuzz.com/cricket-scores/18173/gl-vs-srh-53rd-match-indian-premier-league-2017,2017
"May 13, Sat",KOLKATA KNIGHT RIDERS,MUMBAI INDIANS,54th Match,"Eden Gardens, Kolkata",,02:30 PM,Mumbai Indians won by 9 runs,https://www.cricbuzz.com/cricket-scores/18174/kkr-vs-mi-54th-match-indian-premier-league-2017,2017
"May 14, Sun",RISING PUNE SUPERGIANT,PUNJAB KINGS,55th Match,"Maharashtra Cricket Association Stadium, Pune",,10:30 AM,Rising Pune Supergiant won by 9 wkts,https://www.cricbuzz.com/cricket-scores/18175/rps-vs-pbks-55th-match-indian-premier-league-2017,2017
"May 14, Sun",DELHI CAPITALS,ROYAL CHALLENGERS BENGALURU,56th Match,"Arun Jaitley Stadium, Delhi",,02:30 PM,Royal Challengers Bangalore won by 10 runs,https://www.cricbuzz.com/cricket-scores/18176/dc-vs-rcb-56th-match-indian-premier-league-2017,2017
"May 16, Tue",MUMBAI INDIANS,RISING PUNE SUPERGIANT,Qualifier 1,"Wankhede Stadium, Mumbai",,02:30 PM,Rising Pune Supergiant won by 20 runs,https://www.cricbuzz.com/cricket-scores/18177/mi-vs-rps-qualifier-1-indian-premier-league-2017,2017
"May 17, Wed",SUNRISERS HYDERABAD,KOLKATA KNIGHT RIDERS,Eliminator,"M.Chinnaswamy Stadium, Bengaluru",,02:30 PM,Kolkata Knight Riders won by 7 wkts (DLS method - Match reduced to 6 overs due to rain (target 48)),https://www.cricbuzz.com/cricket-scores/18178/srh-vs-kkr-eliminator-indian-premier-league-2017,2017
"May 19, Fri",MUMBAI INDIANS,KOLKATA KNIGHT RIDERS,Qualifier 2,"M.Chinnaswamy Stadium, Bengaluru",,02:30 PM,Mumbai Indians won by 6 wkts,https://www.cricbuzz.com/cricket-scores/18179/mi-vs-kkr-qualifier-2-indian-premier-league-2017,2017
"May 21, Sun",RISING PUNE SUPERGIANT,MUMBAI INDIANS,Final,"Rajiv Gandhi International Stadium, Hyderabad",,02:30 PM,Mumbai Indians won by 1 run,https://www.cricbuzz.com/cricket-scores/18180/rps-vs-mi-final-indian-premier-league-2017,2017
