Date,Team 1,Team 2,Match Type,Venue,GMT Time,Local Time,Status,Commentary Link,Year
"Apr 19, Thu",DELHI CAPITALS,DECCAN CHARGERS,23rd Match,"Arun Jaitley Stadium, Delhi",,10:30 AM,Delhi Daredevils won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11204/dc-vs-dcg-23rd-match-indian-premier-league-2012,2012
"Apr 19, Thu",CHENNAI SUPER KINGS,PUNE WARRIORS,24th Match,"MA Chidambaram Stadium, Chennai",,02:30 PM,Chennai Super Kings won by 13 runs,https://www.cricbuzz.com/cricket-scores/11205/csk-vs-pwi-24th-match-indian-premier-league-2012,2012
"Apr 20, Fri",PUNJAB KINGS,ROYAL CHALLENGERS BENGALURU,25th Match,"Punjab Cricket Association IS Bindra Stadium, Mohali",,02:30 PM,Royal Challengers Bangalore won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11206/pbks-vs-rcb-25th-match-indian-premier-league-2012,2012
"Apr 21, Sat",CHENNAI SUPER KINGS,RAJASTHAN ROYALS,26th Match,"MA Chidambaram Stadium, Chennai",,10:30 AM,Chennai Super Kings won by 7 wkts,https://www.cricbuzz.com/cricket-scores/11207/csk-vs-rr-26th-match-indian-premier-league-2012,2012
"Apr 21, Sat",DELHI CAPITALS,PUNE WARRIORS,27th Match,"Arun Jaitley Stadium, Delhi",,02:30 PM,Pune Warriors won by 20 runs,https://www.cricbuzz.com/cricket-scores/11208/dc-vs-pwi-27th-match-indian-premier-league-2012,2012
"Apr 22, Sun",MUMBAI INDIANS,PUNJAB KINGS,28th Match,"Wankhede Stadium, Mumbai",,10:30 AM,Kings XI Punjab won by 6 wkts,https://www.cricbuzz.com/cricket-scores/11209/mi-vs-pbks-28th-match-indian-premier-league-2012,2012
"Apr 22, Sun",DECCAN CHARGERS,KOLKATA KNIGHT RIDERS,29th Match,"Barabati Stadium, Cuttack",,02:30 PM,Kolkata Knight Riders won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11210/dcg-vs-kkr-29th-match-indian-premier-league-2012,2012
"Apr 23, Mon",RAJASTHAN ROYALS,ROYAL CHALLENGERS BENGALURU,30th Match,"Sawai Mansingh Stadium, Jaipur",,02:30 PM,Royal Challengers Bangalore won by 46 runs,https://www.cricbuzz.com/cricket-scores/11211/rr-vs-rcb-30th-match-indian-premier-league-2012,2012
"Apr 24, Tue",PUNE WARRIORS,DELHI CAPITALS,31st Match,"Maharashtra Cricket Association Stadium, Pune",,10:30 AM,Delhi Daredevils won by 8 wkts,https://www.cricbuzz.com/cricket-scores/11212/pwi-vs-dc-31st-match-indian-premier-league-2012,2012
"Apr 24, Tue",KOLKATA KNIGHT RIDERS,DECCAN CHARGERS,32nd Match,"Eden Gardens, Kolkata",,02:30 PM,Match abandoned without a ball bowled,https://www.cricbuzz.com/cricket-scores/11213/kkr-vs-dcg-32nd-match-indian-premier-league-2012,2012
"Apr 25, Wed",PUNJAB KINGS,MUMBAI INDIANS,33rd Match,"Punjab Cricket Association IS Bindra Stadium, Mohali",,10:30 AM,Mumbai Indians won by 4 wkts,https://www.cricbuzz.com/cricket-scores/11214/pbks-vs-mi-33rd-match-indian-premier-league-2012,2012
"Apr 25, Wed",ROYAL CHALLENGERS BENGALURU,CHENNAI SUPER KINGS,34th Match,"M.Chinnaswamy Stadium, Bengaluru",,02:30 PM,No result (abandoned with a toss),https://www.cricbuzz.com/cricket-scores/11215/rcb-vs-csk-34th-match-indian-premier-league-2012,2012
"Apr 26, Thu",PUNE WARRIORS,DECCAN CHARGERS,35th Match,"Maharashtra Cricket Association Stadium, Pune",,02:30 PM,Deccan Chargers won by 18 runs,https://www.cricbuzz.com/cricket-scores/11216/pwi-vs-dcg-35th-match-indian-premier-league-2012,2012
"Apr 27, Fri",DELHI CAPITALS,MUMBAI INDIANS,36th Match,"Arun Jaitley Stadium, Delhi",,02:30 PM,Delhi Daredevils won by 37 runs,https://www.cricbuzz.com/cricket-scores/11217/dc-vs-mi-36th-match-indian-premier-league-2012,2012
"Apr 28, Sat",CHENNAI SUPER KINGS,PUNJAB KINGS,37th Match,"MA Chidambaram Stadium, Chennai",,10:30 AM,Kings XI Punjab won by 7 runs,https://www.cricbuzz.com/cricket-scores/11218/csk-vs-pbks-37th-match-indian-premier-league-2012,2012
"Apr 28, Sat",KOLKATA KNIGHT RIDERS,ROYAL CHALLENGERS BENGALURU,38th Match,"Eden Gardens, Kolkata",,02:30 PM,Kolkata Knight Riders won by 47 runs,https://www.cricbuzz.com/cricket-scores/11219/kkr-vs-rcb-38th-match-indian-premier-league-2012,2012
"Apr 29, Sun",DELHI CAPITALS,RAJASTHAN ROYALS,39th Match,"Arun Jaitley Stadium, Delhi",,10:30 AM,Delhi Daredevils won by 1 run,https://www.cricbuzz.com/cricket-scores/11220/dc-vs-rr-39th-match-indian-premier-league-2012,2012
"Apr 29, Sun",MUMBAI INDIANS,DECCAN CHARGERS,40th Match,"Wankhede Stadium, Mumbai",,02:30 PM,Mumbai Indians won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11221/mi-vs-dcg-40th-match-indian-premier-league-2012,2012
"Apr 30, Mon",CHENNAI SUPER KINGS,KOLKATA KNIGHT RIDERS,41st Match,"MA Chidambaram Stadium, Chennai",,02:30 PM,Kolkata Knight Riders won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11222/csk-vs-kkr-41st-match-indian-premier-league-2012,2012
"May 01, Tue",DECCAN CHARGERS,PUNE WARRIORS,42nd Match,"Barabati Stadium, Cuttack",,10:30 AM,Deccan Chargers won by 13 runs,https://www.cricbuzz.com/cricket-scores/11223/dcg-vs-pwi-42nd-match-indian-premier-league-2012,2012
"May 01, Tue",RAJASTHAN ROYALS,DELHI CAPITALS,43rd Match,"Sawai Mansingh Stadium, Jaipur",,02:30 PM,Delhi Daredevils won by 6 wkts,https://www.cricbuzz.com/cricket-scores/11224/rr-vs-dc-43rd-match-indian-premier-league-2012,2012
"May 02, Wed",ROYAL CHALLENGERS BENGALURU,PUNJAB KINGS,44th Match,"M.Chinnaswamy Stadium, Bengaluru",,02:30 PM,Kings XI Punjab won by 4 wkts,https://www.cricbuzz.com/cricket-scores/11225/rcb-vs-pbks-44th-match-indian-premier-league-2012,2012
"May 03, Thu",PUNE WARRIORS,MUMBAI INDIANS,45th Match,"Maharashtra Cricket Association Stadium, Pune",,02:30 PM,Mumbai Indians won by 1 run,https://www.cricbuzz.com/cricket-scores/11226/pwi-vs-mi-45th-match-indian-premier-league-2012,2012
"May 04, Fri",CHENNAI SUPER KINGS,DECCAN CHARGERS,46th Match,"MA Chidambaram Stadium, Chennai",,02:30 PM,Chennai Super Kings won by 10 runs,https://www.cricbuzz.com/cricket-scores/11227/csk-vs-dcg-46th-match-indian-premier-league-2012,2012
"May 05, Sat",KOLKATA KNIGHT RIDERS,PUNE WARRIORS,47th Match,"Eden Gardens, Kolkata",,10:30 AM,Kolkata Knight Riders won by 7 runs,https://www.cricbuzz.com/cricket-scores/11228/kkr-vs-pwi-47th-match-indian-premier-league-2012,2012
"May 05, Sat",PUNJAB KINGS,RAJASTHAN ROYALS,48th Match,"Punjab Cricket Association IS Bindra Stadium, Mohali",,02:30 PM,Rajasthan Royals won by 43 runs,https://www.cricbuzz.com/cricket-scores/11229/pbks-vs-rr-48th-match-indian-premier-league-2012,2012
"May 06, Sun",MUMBAI INDIANS,CHENNAI SUPER KINGS,49th Match,"Wankhede Stadium, Mumbai",,10:30 AM,Mumbai Indians won by 2 wkts,https://www.cricbuzz.com/cricket-scores/11230/mi-vs-csk-49th-match-indian-premier-league-2012,2012
"May 06, Sun",ROYAL CHALLENGERS BENGALURU,DECCAN CHARGERS,50th Match,"M.Chinnaswamy Stadium, Bengaluru",,02:30 PM,Royal Challengers Bangalore won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11231/rcb-vs-dcg-50th-match-indian-premier-league-2012,2012
"May 07, Mon",DELHI CAPITALS,KOLKATA KNIGHT RIDERS,51st Match,"Arun Jaitley Stadium, Delhi",,02:30 PM,Kolkata Knight Riders won by 6 wkts,https://www.cricbuzz.com/cricket-scores/11232/dc-vs-kkr-51st-match-indian-premier-league-2012,2012
"May 08, Tue",PUNE WARRIORS,RAJASTHAN ROYALS,52nd Match,"Maharashtra Cricket Association Stadium, Pune",,10:30 AM,Rajasthan Royals won by 7 wkts,https://www.cricbuzz.com/cricket-scores/11233/pwi-vs-rr-52nd-match-indian-premier-league-2012,2012
"May 08, Tue",DECCAN CHARGERS,PUNJAB KINGS,53rd Match,"Rajiv Gandhi International Stadium, Hyderabad",,02:30 PM,Kings XI Punjab won by 25 runs,https://www.cricbuzz.com/cricket-scores/11234/dcg-vs-pbks-53rd-match-indian-premier-league-2012,2012
"May 09, Wed",MUMBAI INDIANS,ROYAL CHALLENGERS BENGALURU,54th Match,"Wankhede Stadium, Mumbai",,02:30 PM,Royal Challengers Bangalore won by 9 wkts,https://www.cricbuzz.com/cricket-scores/11235/mi-vs-rcb-54th-match-indian-premier-league-2012,2012
"May 10, Thu",DECCAN CHARGERS,DELHI CAPITALS,55th Match,"Rajiv Gandhi International Stadium, Hyderabad",,10:30 AM,Delhi Daredevils won by 9 wkts,https://www.cricbuzz.com/cricket-scores/11196/dcg-vs-dc-55th-match-indian-premier-league-2012,2012
"May 10, Thu",RAJASTHAN ROYALS,CHENNAI SUPER KINGS,56th Match,"Sawai Mansingh Stadium, Jaipur",,02:30 PM,Chennai Super Kings won by 4 wkts,https://www.cricbuzz.com/cricket-scores/11236/rr-vs-csk-56th-match-indian-premier-league-2012,2012
"May 11, Fri",PUNE WARRIORS,ROYAL CHALLENGERS BENGALURU,57th Match,"Maharashtra Cricket Association Stadium, Pune",,02:30 PM,Royal Challengers Bangalore won by 35 runs,https://www.cricbuzz.com/cricket-scores/11237/pwi-vs-rcb-57th-match-indian-premier-league-2012,2012
"May 12, Sat",KOLKATA KNIGHT RIDERS,MUMBAI INDIANS,58th Match,"Eden Gardens, Kolkata",,10:30 AM,Mumbai Indians won by 27 runs,https://www.cricbuzz.com/cricket-scores/11238/kkr-vs-mi-58th-match-indian-premier-league-2012,2012
"May 12, Sat",CHENNAI SUPER KINGS,DELHI CAPITALS,59th Match,"MA Chidambaram Stadium, Chennai",,02:30 PM,Chennai Super Kings won by 9 wkts,https://www.cricbuzz.com/cricket-scores/11239/csk-vs-dc-59th-match-indian-premier-league-2012,2012
"May 13, Sun",RAJASTHAN ROYALS,PUNE WARRIORS,60th Match,"Sawai Mansingh Stadium, Jaipur",,10:30 AM,Rajasthan Royals won by 45 runs,https://www.cricbuzz.com/cricket-scores/11240/rr-vs-pwi-60th-match-indian-premier-league-2012,2012
"May 13, Sun",PUNJAB KINGS,DECCAN CHARGERS,61st Match,"Punjab Cricket Association IS Bindra Stadium, Mohali",,02:30 PM,Kings XI Punjab won by 4 wkts,https://www.cricbuzz.com/cricket-scores/11241/pbks-vs-dcg-61st-match-indian-premier-league-2012,2012
"May 14, Mon",ROYAL CHALLENGERS BENGALURU,MUMBAI INDIANS,62nd Match,"M.Chinnaswamy Stadium, Bengaluru",,10:30 AM,Mumbai Indians won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11242/rcb-vs-mi-62nd-match-indian-premier-league-2012,2012
"May 14, Mon",KOLKATA KNIGHT RIDERS,CHENNAI SUPER KINGS,63rd Match,"Eden Gardens, Kolkata",,02:30 PM,Chennai Super Kings won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11243/kkr-vs-csk-63rd-match-indian-premier-league-2012,2012
"May 15, Tue",DELHI CAPITALS,PUNJAB KINGS,64th Match,"Arun Jaitley Stadium, Delhi",,02:30 PM,Delhi Daredevils won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11244/dc-vs-pbks-64th-match-indian-premier-league-2012,2012
"May 16, Wed",MUMBAI INDIANS,KOLKATA KNIGHT RIDERS,65th Match,"Wankhede Stadium, Mumbai",,02:30 PM,Kolkata Knight Riders won by 32 runs,https://www.cricbuzz.com/cricket-scores/11245/mi-vs-kkr-65th-match-indian-premier-league-2012,2012
"May 17, Thu",PUNJAB KINGS,CHENNAI SUPER KINGS,66th Match,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,10:30 AM,Kings XI Punjab won by 6 wkts,https://www.cricbuzz.com/cricket-scores/11246/pbks-vs-csk-66th-match-indian-premier-league-2012,2012
"May 17, Thu",DELHI CAPITALS,ROYAL CHALLENGERS BENGALURU,67th Match,"Arun Jaitley Stadium, Delhi",,02:30 PM,Royal Challengers Bangalore won by 21 runs,https://www.cricbuzz.com/cricket-scores/11247/dc-vs-rcb-67th-match-indian-premier-league-2012,2012
"May 18, Fri",DECCAN CHARGERS,RAJASTHAN ROYALS,68th Match,"Rajiv Gandhi International Stadium, Hyderabad",,02:30 PM,Deccan Chargers won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11248/dcg-vs-rr-68th-match-indian-premier-league-2012,2012
"May 19, Sat",PUNJAB KINGS,DELHI CAPITALS,69th Match,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,10:30 AM,Delhi Daredevils won by 6 wkts,https://www.cricbuzz.com/cricket-scores/11249/pbks-vs-dc-69th-match-indian-premier-league-2012,2012
"May 19, Sat",PUNE WARRIORS,KOLKATA KNIGHT RIDERS,70th Match,"Maharashtra Cricket Association Stadium, Pune",,02:30 PM,Kolkata Knight Riders won by 34 runs,https://www.cricbuzz.com/cricket-scores/11250/pwi-vs-kkr-70th-match-indian-premier-league-2012,2012
"May 20, Sun",DECCAN CHARGERS,ROYAL CHALLENGERS BENGALURU,71st Match,"Rajiv Gandhi International Stadium, Hyderabad",,10:30 AM,Deccan Chargers won by 9 runs,https://www.cricbuzz.com/cricket-scores/11251/dcg-vs-rcb-71st-match-indian-premier-league-2012,2012
"May 20, Sun",RAJASTHAN ROYALS,MUMBAI INDIANS,72nd Match,"Sawai Mansingh Stadium, Jaipur",,02:30 PM,Mumbai Indians won by 10 wkts,https://www.cricbuzz.com/cricket-scores/11252/rr-vs-mi-72nd-match-indian-premier-league-2012,2012
"May 22, Tue",DELHI CAPITALS,KOLKATA KNIGHT RIDERS,Qualifier 1 (1st v 2nd),"Maharashtra Cricket Association Stadium, Pune",,02:30 PM,Kolkata Knight Riders won by 18 runs,https://www.cricbuzz.com/cricket-scores/11253/dc-vs-kkr-qualifier-1-1st-v-2nd-indian-premier-league-2012,2012
"May 23, Wed",MUMBAI INDIANS,CHENNAI SUPER KINGS,Eliminator (3rd v 4th),"M.Chinnaswamy Stadium, Bengaluru",,02:30 PM,Chennai Super Kings won by 38 runs,https://www.cricbuzz.com/cricket-scores/11254/mi-vs-csk-eliminator-3rd-v-4th-indian-premier-league-2012,2012
"May 25, Fri",CHENNAI SUPER KINGS,DELHI CAPITALS,Qualifier 2,"MA Chidambaram Stadium, Chennai",,02:30 PM,Chennai Super Kings won by 86 runs,https://www.cricbuzz.com/cricket-scores/11255/csk-vs-dc-qualifier-2-indian-premier-league-2012,2012
"May 27, Sun",CHENNAI SUPER KINGS,KOLKATA KNIGHT RIDERS,Final,"MA Chidambaram Stadium, Chennai",,02:30 PM,Kolkata Knight Riders won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11256/csk-vs-kkr-final-indian-premier-league-2012,2012
