Date,Team 1,Team 2,Match Type,Venue,GMT Time,Local Time,Status,Commentary Link,Year
"Apr 14, Mon",Lucknow Super Giants,Chennai Super Kings,30th Match,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,02:00 PM,Chennai Super Kings won by 5 wkts,https://www.cricbuzz.com/cricket-scores/115149/lsg-vs-csk-30th-match-indian-premier-league-2025,2025
"Apr 15, Tue",Punjab Kings,Kolkata Knight Riders,31st Match,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",,02:00 PM,Punjab Kings won by 16 runs,https://www.cricbuzz.com/cricket-scores/115156/pbks-vs-kkr-31st-match-indian-premier-league-2025,2025
"Apr 16, Wed",Delhi Capitals,Rajasthan Royals,32nd Match,"Arun Jaitley Stadium, Delhi",,02:00 PM,Match tied (Delhi Capitals won the Super Over),https://www.cricbuzz.com/cricket-scores/115165/dc-vs-rr-32nd-match-indian-premier-league-2025,2025
"Apr 17, Thu",Sunrisers Hyderabad,Mumbai Indians,33rd Match,"Wankhede Stadium, Mumbai",,02:00 PM,Mumbai Indians won by 4 wkts,https://www.cricbuzz.com/cricket-scores/115167/srh-vs-mi-33rd-match-indian-premier-league-2025,2025
"Apr 18, Fri",Royal Challengers Bengaluru,Punjab Kings,34th Match,"M.Chinnaswamy Stadium, Bengaluru",,02:00 PM,Punjab Kings won by 5 wkts - 14 overs game - due to rain,https://www.cricbuzz.com/cricket-scores/115174/rcb-vs-pbks-34th-match-indian-premier-league-2025,2025
"Apr 19, Sat",Delhi Capitals,Gujarat Titans,35th Match,"Narendra Modi Stadium, Ahmedabad",,10:00 AM,Gujarat Titans won by 7 wkts,https://www.cricbuzz.com/cricket-scores/115176/dc-vs-gt-35th-match-indian-premier-league-2025,2025
"Apr 19, Sat",Lucknow Super Giants,Rajasthan Royals,36th Match,"Sawai Mansingh Stadium, Jaipur",,02:00 PM,Lucknow Super Giants won by 2 runs,https://www.cricbuzz.com/cricket-scores/115183/lsg-vs-rr-36th-match-indian-premier-league-2025,2025
"Apr 20, Sun",Punjab Kings,Royal Challengers Bengaluru,37th Match,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",,10:00 AM,Royal Challengers Bengaluru won by 7 wkts,https://www.cricbuzz.com/cricket-scores/115192/pbks-vs-rcb-37th-match-indian-premier-league-2025,2025
"Apr 20, Sun",Chennai Super Kings,Mumbai Indians,38th Match,"Wankhede Stadium, Mumbai",,02:00 PM,Mumbai Indians won by 9 wkts,https://www.cricbuzz.com/cricket-scores/115201/csk-vs-mi-38th-match-indian-premier-league-2025,2025
"Apr 21, Mon",Gujarat Titans,Kolkata Knight Riders,39th Match,"Eden Gardens, Kolkata",,02:00 PM,Gujarat Titans won by 39 runs,https://www.cricbuzz.com/cricket-scores/115210/gt-vs-kkr-39th-match-indian-premier-league-2025,2025
"Apr 22, Tue",Lucknow Super Giants,Delhi Capitals,40th Match,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,02:00 PM,Delhi Capitals won by 8 wkts,https://www.cricbuzz.com/cricket-scores/115212/lsg-vs-dc-40th-match-indian-premier-league-2025,2025
"Apr 23, Wed",Sunrisers Hyderabad,Mumbai Indians,41st Match,"Rajiv Gandhi International Stadium, Hyderabad",,02:00 PM,Mumbai Indians won by 7 wkts,https://www.cricbuzz.com/cricket-scores/115221/srh-vs-mi-41st-match-indian-premier-league-2025,2025
"Apr 24, Thu",Royal Challengers Bengaluru,Rajasthan Royals,42nd Match,"M.Chinnaswamy Stadium, Bengaluru",,02:00 PM,Royal Challengers Bengaluru won by 11 runs,https://www.cricbuzz.com/cricket-scores/115230/rcb-vs-rr-42nd-match-indian-premier-league-2025,2025
"Apr 25, Fri",Chennai Super Kings,Sunrisers Hyderabad,43rd Match,"MA Chidambaram Stadium, Chennai",,02:00 PM,Sunrisers Hyderabad won by 5 wkts,https://www.cricbuzz.com/cricket-scores/115239/csk-vs-srh-43rd-match-indian-premier-league-2025,2025
"Apr 26, Sat",Punjab Kings,Kolkata Knight Riders,44th Match,"Eden Gardens, Kolkata",,02:00 PM,No result due to rain,https://www.cricbuzz.com/cricket-scores/115248/pbks-vs-kkr-44th-match-indian-premier-league-2025,2025
"Apr 27, Sun",Mumbai Indians,Lucknow Super Giants,45th Match,"Wankhede Stadium, Mumbai",,10:00 AM,Mumbai Indians won by 54 runs,https://www.cricbuzz.com/cricket-scores/115255/mi-vs-lsg-45th-match-indian-premier-league-2025,2025
"Apr 27, Sun",Delhi Capitals,Royal Challengers Bengaluru,46th Match,"Arun Jaitley Stadium, Delhi",,02:00 PM,Royal Challengers Bengaluru won by 6 wkts,https://www.cricbuzz.com/cricket-scores/115257/dc-vs-rcb-46th-match-indian-premier-league-2025,2025
"Apr 28, Mon",Gujarat Titans,Rajasthan Royals,47th Match,"Sawai Mansingh Stadium, Jaipur",,02:00 PM,Rajasthan Royals won by 8 wkts,https://www.cricbuzz.com/cricket-scores/115266/gt-vs-rr-47th-match-indian-premier-league-2025,2025
"Apr 29, Tue",Kolkata Knight Riders,Delhi Capitals,48th Match,"Arun Jaitley Stadium, Delhi",,02:00 PM,Kolkata Knight Riders won by 14 runs,https://www.cricbuzz.com/cricket-scores/115275/kkr-vs-dc-48th-match-indian-premier-league-2025,2025
"Apr 30, Wed",Chennai Super Kings,Punjab Kings,49th Match,"MA Chidambaram Stadium, Chennai",,02:00 PM,Punjab Kings won by 4 wkts,https://www.cricbuzz.com/live-cricket-scores/115282/csk-vs-pbks-49th-match-indian-premier-league-2025,2025
"May 01, Thu",Mumbai Indians,Rajasthan Royals,50th Match,"Sawai Mansingh Stadium, Jaipur",,02:00 PM,Mumbai Indians won by 100 runs,https://www.cricbuzz.com/live-cricket-scores/115291/mi-vs-rr-50th-match-indian-premier-league-2025,2025
"May 02, Fri",Gujarat Titans,Sunrisers Hyderabad,51st Match,"Narendra Modi Stadium, Ahmedabad",,02:00 PM,Gujarat Titans won by 38 runs,https://www.cricbuzz.com/live-cricket-scores/115300/gt-vs-srh-51st-match-indian-premier-league-2025,2025
"May 03, Sat",Royal Challengers Bengaluru,Chennai Super Kings,52nd Match,"M.Chinnaswamy Stadium, Bengaluru",,02:00 PM,Royal Challengers Bengaluru won by 2 runs,https://www.cricbuzz.com/live-cricket-scores/115302/rcb-vs-csk-52nd-match-indian-premier-league-2025,2025
"May 04, Sun",Kolkata Knight Riders,Rajasthan Royals,53rd Match,"Eden Gardens, Kolkata",,10:00 AM,Kolkata Knight Riders won by 1 run,https://www.cricbuzz.com/live-cricket-scores/115309/kkr-vs-rr-53rd-match-indian-premier-league-2025,2025
"May 04, Sun",Punjab Kings,Lucknow Super Giants,54th Match,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,02:00 PM,Punjab Kings won by 37 runs,https://www.cricbuzz.com/live-cricket-scores/115318/pbks-vs-lsg-54th-match-indian-premier-league-2025,2025
"May 05, Mon",Sunrisers Hyderabad,Delhi Capitals,55th Match,"Rajiv Gandhi International Stadium, Hyderabad",,02:00 PM,"Match starts at May 05, 14:00 GMT",https://www.cricbuzz.com/live-cricket-scores/115327/srh-vs-dc-55th-match-indian-premier-league-2025,2025
"May 06, Tue",Mumbai Indians,Gujarat Titans,56th Match,"Wankhede Stadium, Mumbai",,02:00 PM,"Upcoming - Match starts at May 06, 14:00 GMT",https://www.cricbuzz.com/live-cricket-scores/115336/mi-vs-gt-56th-match-indian-premier-league-2025,2025
"May 07, Wed",Kolkata Knight Riders,Chennai Super Kings,57th Match,"Eden Gardens, Kolkata",,02:00 PM,"Upcoming - Match starts at May 07, 14:00 GMT",https://www.cricbuzz.com/live-cricket-scores/115345/kkr-vs-csk-57th-match-indian-premier-league-2025,2025
"May 08, Thu",Punjab Kings,Delhi Capitals,58th Match,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,02:00 PM,"Upcoming - Match starts at May 08, 14:00 GMT",https://www.cricbuzz.com/live-cricket-scores/115347/pbks-vs-dc-58th-match-indian-premier-league-2025,2025
"May 09, Fri",Lucknow Super Giants,Royal Challengers Bengaluru,59th Match,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,02:00 PM,"Upcoming - Match starts at May 09, 14:00 GMT",https://www.cricbuzz.com/live-cricket-scores/115354/lsg-vs-rcb-59th-match-indian-premier-league-2025,2025
"May 10, Sat",Sunrisers Hyderabad,Kolkata Knight Riders,60th Match,"Rajiv Gandhi International Stadium, Hyderabad",,02:00 PM,"Upcoming - Match starts at May 10, 14:00 GMT",https://www.cricbuzz.com/live-cricket-scores/115356/srh-vs-kkr-60th-match-indian-premier-league-2025,2025
"May 11, Sun",Punjab Kings,Mumbai Indians,61st Match,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,10:00 AM,N/A,https://www.cricbuzz.com/live-cricket-scores/115365/pbks-vs-mi-61st-match-indian-premier-league-2025,2025
"May 11, Sun",Delhi Capitals,Gujarat Titans,62nd Match,"Arun Jaitley Stadium, Delhi",,02:00 PM,N/A,https://www.cricbuzz.com/live-cricket-scores/115372/dc-vs-gt-62nd-match-indian-premier-league-2025,2025
"May 12, Mon",Chennai Super Kings,Rajasthan Royals,63rd Match,"MA Chidambaram Stadium, Chennai",,02:00 PM,"Upcoming - Match starts at May 12, 14:00 GMT",https://www.cricbuzz.com/live-cricket-scores/115381/csk-vs-rr-63rd-match-indian-premier-league-2025,2025
"May 13, Tue",Royal Challengers Bengaluru,Sunrisers Hyderabad,64th Match,"M.Chinnaswamy Stadium, Bengaluru",,02:00 PM,"Upcoming - Match starts at May 13, 14:00 GMT",https://www.cricbuzz.com/live-cricket-scores/115390/rcb-vs-srh-64th-match-indian-premier-league-2025,2025
"May 14, Wed",Gujarat Titans,Lucknow Super Giants,65th Match,"Narendra Modi Stadium, Ahmedabad",,02:00 PM,"Upcoming - Match starts at May 14, 14:00 GMT",https://www.cricbuzz.com/live-cricket-scores/115392/gt-vs-lsg-65th-match-indian-premier-league-2025,2025
"May 15, Thu",Mumbai Indians,Delhi Capitals,66th Match,"Wankhede Stadium, Mumbai",,02:00 PM,"Upcoming - Match starts at May 15, 14:00 GMT",https://www.cricbuzz.com/live-cricket-scores/115401/mi-vs-dc-66th-match-indian-premier-league-2025,2025
"May 16, Fri",Rajasthan Royals,Punjab Kings,67th Match,"Sawai Mansingh Stadium, Jaipur",,02:00 PM,"Upcoming - Match starts at May 16, 14:00 GMT",https://www.cricbuzz.com/live-cricket-scores/115410/rr-vs-pbks-67th-match-indian-premier-league-2025,2025
"May 17, Sat",Royal Challengers Bengaluru,Kolkata Knight Riders,68th Match,"M.Chinnaswamy Stadium, Bengaluru",,02:00 PM,"Upcoming - Match starts at May 17, 14:00 GMT",https://www.cricbuzz.com/live-cricket-scores/115417/rcb-vs-kkr-68th-match-indian-premier-league-2025,2025
"May 18, Sun",Gujarat Titans,Chennai Super Kings,69th Match,"Narendra Modi Stadium, Ahmedabad",,10:00 AM,N/A,https://www.cricbuzz.com/live-cricket-scores/115426/gt-vs-csk-69th-match-indian-premier-league-2025,2025
"May 18, Sun",Lucknow Super Giants,Sunrisers Hyderabad,70th Match,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,02:00 PM,N/A,https://www.cricbuzz.com/live-cricket-scores/115435/lsg-vs-srh-70th-match-indian-premier-league-2025,2025
"May 20, Tue",TBC,TBC,Qualifier 1,"Rajiv Gandhi International Stadium, Hyderabad",,02:00 PM,"Upcoming - Match starts at May 20, 14:00 GMT",,2025
"May 21, Wed",TBC,TBC,Eliminator,"Rajiv Gandhi International Stadium, Hyderabad",,02:00 PM,"Upcoming - Match starts at May 21, 14:00 GMT",,2025
"May 23, Fri",TBC,TBC,Qualifier 2,"Eden Gardens, Kolkata",,02:00 PM,"Upcoming - Match starts at May 23, 14:00 GMT",,2025
"May 25, Sun",TBC,TBC,Final,"Eden Gardens, Kolkata",,02:00 PM,"Upcoming - Match starts at May 25, 14:00 GMT",,2025
