Date,Team 1,Team 2,Match Type,Venue,GMT Time,Local Time,Status,Commentary Link,Year
"Apr 10, Mon",ROYAL CHALLENGERS BENGALURU,LUCKNOW SUPER GIANTS,15th Match,"M.Chinnaswamy Stadium, Bengaluru",,02:00 PM,Lucknow Super Giants won by 1 wkt,https://www.cricbuzz.com/cricket-scores/66239/rcb-vs-lsg-15th-match-indian-premier-league-2023,2023
"Apr 11, Tue",DELHI CAPITALS,MUMBAI INDIANS,16th Match,"Arun Jaitley Stadium, Delhi",,02:00 PM,Mumbai Indians won by 6 wkts,https://www.cricbuzz.com/cricket-scores/66243/dc-vs-mi-16th-match-indian-premier-league-2023,2023
"Apr 12, Wed",CHENNAI SUPER KINGS,RAJASTHAN ROYALS,17th Match,"MA Chidambaram Stadium, Chennai",,02:00 PM,Rajasthan Royals won by 3 runs,https://www.cricbuzz.com/cricket-scores/66250/csk-vs-rr-17th-match-indian-premier-league-2023,2023
"Apr 13, Thu",PUNJAB KINGS,GUJARAT TITANS,18th Match,"Punjab Cricket Association IS Bindra Stadium, Mohali",,02:00 PM,Gujarat Titans won by 6 wkts,https://www.cricbuzz.com/cricket-scores/66253/pbks-vs-gt-18th-match-indian-premier-league-2023,2023
"Apr 14, Fri",KOLKATA KNIGHT RIDERS,SUNRISERS HYDERABAD,19th Match,"Eden Gardens, Kolkata",,02:00 PM,Sunrisers Hyderabad won by 23 runs,https://www.cricbuzz.com/cricket-scores/66257/kkr-vs-srh-19th-match-indian-premier-league-2023,2023
"Apr 15, Sat",ROYAL CHALLENGERS BENGALURU,DELHI CAPITALS,20th Match,"M.Chinnaswamy Stadium, Bengaluru",,10:00 AM,Royal Challengers Bangalore won by 23 runs,https://www.cricbuzz.com/cricket-scores/66260/rcb-vs-dc-20th-match-indian-premier-league-2023,2023
"Apr 15, Sat",LUCKNOW SUPER GIANTS,PUNJAB KINGS,21st Match,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,02:00 PM,Punjab Kings won by 2 wkts,https://www.cricbuzz.com/cricket-scores/66264/lsg-vs-pbks-21st-match-indian-premier-league-2023,2023
"Apr 16, Sun",MUMBAI INDIANS,KOLKATA KNIGHT RIDERS,22nd Match,"Wankhede Stadium, Mumbai",,10:00 AM,Mumbai Indians won by 5 wkts,https://www.cricbuzz.com/cricket-scores/66271/mi-vs-kkr-22nd-match-indian-premier-league-2023,2023
"Apr 16, Sun",GUJARAT TITANS,RAJASTHAN ROYALS,23rd Match,"Narendra Modi Stadium, Ahmedabad",,02:00 PM,Rajasthan Royals won by 3 wkts,https://www.cricbuzz.com/cricket-scores/66274/gt-vs-rr-23rd-match-indian-premier-league-2023,2023
"Apr 17, Mon",ROYAL CHALLENGERS BENGALURU,CHENNAI SUPER KINGS,24th Match,"M.Chinnaswamy Stadium, Bengaluru",,02:00 PM,Chennai Super Kings won by 8 runs,https://www.cricbuzz.com/cricket-scores/66278/rcb-vs-csk-24th-match-indian-premier-league-2023,2023
"Apr 18, Tue",SUNRISERS HYDERABAD,MUMBAI INDIANS,25th Match,"Rajiv Gandhi International Stadium, Hyderabad",,02:00 PM,Mumbai Indians won by 14 runs,https://www.cricbuzz.com/cricket-scores/66285/srh-vs-mi-25th-match-indian-premier-league-2023,2023
"Apr 19, Wed",RAJASTHAN ROYALS,LUCKNOW SUPER GIANTS,26th Match,"Sawai Mansingh Stadium, Jaipur",,02:00 PM,Lucknow Super Giants won by 10 runs,https://www.cricbuzz.com/cricket-scores/66292/rr-vs-lsg-26th-match-indian-premier-league-2023,2023
"Apr 20, Thu",PUNJAB KINGS,ROYAL CHALLENGERS BENGALURU,27th Match,"Punjab Cricket Association IS Bindra Stadium, Mohali",,10:00 AM,Royal Challengers Bangalore won by 24 runs,https://www.cricbuzz.com/cricket-scores/66313/pbks-vs-rcb-27th-match-indian-premier-league-2023,2023
"Apr 20, Thu",DELHI CAPITALS,KOLKATA KNIGHT RIDERS,28th Match,"Arun Jaitley Stadium, Delhi",,02:00 PM,Delhi Capitals won by 4 wkts,https://www.cricbuzz.com/cricket-scores/66330/dc-vs-kkr-28th-match-indian-premier-league-2023,2023
"Apr 21, Fri",CHENNAI SUPER KINGS,SUNRISERS HYDERABAD,29th Match,"MA Chidambaram Stadium, Chennai",,02:00 PM,Chennai Super Kings won by 7 wkts,https://www.cricbuzz.com/cricket-scores/66351/csk-vs-srh-29th-match-indian-premier-league-2023,2023
"Apr 22, Sat",LUCKNOW SUPER GIANTS,GUJARAT TITANS,30th Match,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,10:00 AM,Gujarat Titans won by 7 runs,https://www.cricbuzz.com/cricket-scores/66369/lsg-vs-gt-30th-match-indian-premier-league-2023,2023
"Apr 22, Sat",MUMBAI INDIANS,PUNJAB KINGS,31st Match,"Wankhede Stadium, Mumbai",,02:00 PM,Punjab Kings won by 13 runs,https://www.cricbuzz.com/cricket-scores/66404/mi-vs-pbks-31st-match-indian-premier-league-2023,2023
"Apr 23, Sun",ROYAL CHALLENGERS BENGALURU,RAJASTHAN ROYALS,32nd Match,"M.Chinnaswamy Stadium, Bengaluru",,10:00 AM,Royal Challengers Bangalore won by 7 runs,https://www.cricbuzz.com/cricket-scores/66421/rcb-vs-rr-32nd-match-indian-premier-league-2023,2023
"Apr 23, Sun",KOLKATA KNIGHT RIDERS,CHENNAI SUPER KINGS,33rd Match,"Eden Gardens, Kolkata",,02:00 PM,Chennai Super Kings won by 49 runs,https://www.cricbuzz.com/cricket-scores/66435/kkr-vs-csk-33rd-match-indian-premier-league-2023,2023
"Apr 24, Mon",SUNRISERS HYDERABAD,DELHI CAPITALS,34th Match,"Rajiv Gandhi International Stadium, Hyderabad",,02:00 PM,Delhi Capitals won by 7 runs,https://www.cricbuzz.com/cricket-scores/66449/srh-vs-dc-34th-match-indian-premier-league-2023,2023
"Apr 25, Tue",GUJARAT TITANS,MUMBAI INDIANS,35th Match,"Narendra Modi Stadium, Ahmedabad",,02:00 PM,Gujarat Titans won by 55 runs,https://www.cricbuzz.com/cricket-scores/66470/gt-vs-mi-35th-match-indian-premier-league-2023,2023
"Apr 26, Wed",ROYAL CHALLENGERS BENGALURU,KOLKATA KNIGHT RIDERS,36th Match,"M.Chinnaswamy Stadium, Bengaluru",,02:00 PM,Kolkata Knight Riders won by 21 runs,https://www.cricbuzz.com/cricket-scores/66484/rcb-vs-kkr-36th-match-indian-premier-league-2023,2023
"Apr 27, Thu",RAJASTHAN ROYALS,CHENNAI SUPER KINGS,37th Match,"Sawai Mansingh Stadium, Jaipur",,02:00 PM,Rajasthan Royals won by 32 runs,https://www.cricbuzz.com/cricket-scores/66502/rr-vs-csk-37th-match-indian-premier-league-2023,2023
"Apr 28, Fri",PUNJAB KINGS,LUCKNOW SUPER GIANTS,38th Match,"Punjab Cricket Association IS Bindra Stadium, Mohali",,02:00 PM,Lucknow Super Giants won by 56 runs,https://www.cricbuzz.com/cricket-scores/66512/pbks-vs-lsg-38th-match-indian-premier-league-2023,2023
"Apr 29, Sat",KOLKATA KNIGHT RIDERS,GUJARAT TITANS,39th Match,"Eden Gardens, Kolkata",,10:00 AM,Gujarat Titans won by 7 wkts,https://www.cricbuzz.com/cricket-scores/66519/kkr-vs-gt-39th-match-indian-premier-league-2023,2023
"Apr 29, Sat",DELHI CAPITALS,SUNRISERS HYDERABAD,40th Match,"Arun Jaitley Stadium, Delhi",,02:00 PM,Sunrisers Hyderabad won by 9 runs,https://www.cricbuzz.com/cricket-scores/66526/dc-vs-srh-40th-match-indian-premier-league-2023,2023
"Apr 30, Sun",CHENNAI SUPER KINGS,PUNJAB KINGS,41st Match,"MA Chidambaram Stadium, Chennai",,10:00 AM,Punjab Kings won by 4 wkts,https://www.cricbuzz.com/cricket-scores/66288/csk-vs-pbks-41st-match-indian-premier-league-2023,2023
"Apr 30, Sun",MUMBAI INDIANS,RAJASTHAN ROYALS,42nd Match,"Wankhede Stadium, Mumbai",,02:00 PM,Mumbai Indians won by 6 wkts,https://www.cricbuzz.com/cricket-scores/66299/mi-vs-rr-42nd-match-indian-premier-league-2023,2023
"May 01, Mon",LUCKNOW SUPER GIANTS,ROYAL CHALLENGERS BENGALURU,43rd Match,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,02:00 PM,Royal Challengers Bangalore won by 18 runs,https://www.cricbuzz.com/cricket-scores/66306/lsg-vs-rcb-43rd-match-indian-premier-league-2023,2023
"May 02, Tue",GUJARAT TITANS,DELHI CAPITALS,44th Match,"Narendra Modi Stadium, Ahmedabad",,02:00 PM,Delhi Capitals won by 5 runs,https://www.cricbuzz.com/cricket-scores/66320/gt-vs-dc-44th-match-indian-premier-league-2023,2023
"May 03, Wed",LUCKNOW SUPER GIANTS,CHENNAI SUPER KINGS,45th Match,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,10:00 AM,No result,https://www.cricbuzz.com/cricket-scores/66337/lsg-vs-csk-45th-match-indian-premier-league-2023,2023
"May 03, Wed",PUNJAB KINGS,MUMBAI INDIANS,46th Match,"Punjab Cricket Association IS Bindra Stadium, Mohali",,02:00 PM,Mumbai Indians won by 6 wkts,https://www.cricbuzz.com/cricket-scores/66327/pbks-vs-mi-46th-match-indian-premier-league-2023,2023
"May 04, Thu",SUNRISERS HYDERABAD,KOLKATA KNIGHT RIDERS,47th Match,"Rajiv Gandhi International Stadium, Hyderabad",,02:00 PM,Kolkata Knight Riders won by 5 runs,https://www.cricbuzz.com/cricket-scores/66344/srh-vs-kkr-47th-match-indian-premier-league-2023,2023
"May 05, Fri",RAJASTHAN ROYALS,GUJARAT TITANS,48th Match,"Sawai Mansingh Stadium, Jaipur",,02:00 PM,Gujarat Titans won by 9 wkts,https://www.cricbuzz.com/cricket-scores/66348/rr-vs-gt-48th-match-indian-premier-league-2023,2023
"May 06, Sat",CHENNAI SUPER KINGS,MUMBAI INDIANS,49th Match,"MA Chidambaram Stadium, Chennai",,10:00 AM,Chennai Super Kings won by 6 wkts,https://www.cricbuzz.com/cricket-scores/66355/csk-vs-mi-49th-match-indian-premier-league-2023,2023
"May 06, Sat",DELHI CAPITALS,ROYAL CHALLENGERS BENGALURU,50th Match,"Arun Jaitley Stadium, Delhi",,02:00 PM,Delhi Capitals won by 7 wkts,https://www.cricbuzz.com/cricket-scores/66358/dc-vs-rcb-50th-match-indian-premier-league-2023,2023
"May 07, Sun",GUJARAT TITANS,LUCKNOW SUPER GIANTS,51st Match,"Narendra Modi Stadium, Ahmedabad",,10:00 AM,Gujarat Titans won by 56 runs,https://www.cricbuzz.com/cricket-scores/66365/gt-vs-lsg-51st-match-indian-premier-league-2023,2023
"May 07, Sun",RAJASTHAN ROYALS,SUNRISERS HYDERABAD,52nd Match,"Sawai Mansingh Stadium, Jaipur",,02:00 PM,Sunrisers Hyderabad won by 4 wkts,https://www.cricbuzz.com/cricket-scores/66376/rr-vs-srh-52nd-match-indian-premier-league-2023,2023
"May 08, Mon",KOLKATA KNIGHT RIDERS,PUNJAB KINGS,53rd Match,"Eden Gardens, Kolkata",,02:00 PM,Kolkata Knight Riders won by 5 wkts,https://www.cricbuzz.com/cricket-scores/66379/kkr-vs-pbks-53rd-match-indian-premier-league-2023,2023
"May 09, Tue",MUMBAI INDIANS,ROYAL CHALLENGERS BENGALURU,54th Match,"Wankhede Stadium, Mumbai",,02:00 PM,Mumbai Indians won by 6 wkts,https://www.cricbuzz.com/cricket-scores/66386/mi-vs-rcb-54th-match-indian-premier-league-2023,2023
"May 10, Wed",CHENNAI SUPER KINGS,DELHI CAPITALS,55th Match,"MA Chidambaram Stadium, Chennai",,02:00 PM,Chennai Super Kings won by 27 runs,https://www.cricbuzz.com/cricket-scores/66393/csk-vs-dc-55th-match-indian-premier-league-2023,2023
"May 11, Thu",KOLKATA KNIGHT RIDERS,RAJASTHAN ROYALS,56th Match,"Eden Gardens, Kolkata",,02:00 PM,Rajasthan Royals won by 9 wkts,https://www.cricbuzz.com/cricket-scores/66397/kkr-vs-rr-56th-match-indian-premier-league-2023,2023
"May 12, Fri",MUMBAI INDIANS,GUJARAT TITANS,57th Match,"Wankhede Stadium, Mumbai",,02:00 PM,Mumbai Indians won by 27 runs,https://www.cricbuzz.com/cricket-scores/66411/mi-vs-gt-57th-match-indian-premier-league-2023,2023
"May 13, Sat",SUNRISERS HYDERABAD,LUCKNOW SUPER GIANTS,58th Match,"Rajiv Gandhi International Stadium, Hyderabad",,10:00 AM,Lucknow Super Giants won by 7 wkts,https://www.cricbuzz.com/cricket-scores/66414/srh-vs-lsg-58th-match-indian-premier-league-2023,2023
"May 13, Sat",DELHI CAPITALS,PUNJAB KINGS,59th Match,"Arun Jaitley Stadium, Delhi",,02:00 PM,Punjab Kings won by 31 runs,https://www.cricbuzz.com/cricket-scores/66428/dc-vs-pbks-59th-match-indian-premier-league-2023,2023
"May 14, Sun",RAJASTHAN ROYALS,ROYAL CHALLENGERS BENGALURU,60th Match,"Sawai Mansingh Stadium, Jaipur",,10:00 AM,Royal Challengers Bangalore won by 112 runs,https://www.cricbuzz.com/cricket-scores/66432/rr-vs-rcb-60th-match-indian-premier-league-2023,2023
"May 14, Sun",CHENNAI SUPER KINGS,KOLKATA KNIGHT RIDERS,61st Match,"MA Chidambaram Stadium, Chennai",,02:00 PM,Kolkata Knight Riders won by 6 wkts,https://www.cricbuzz.com/cricket-scores/66442/csk-vs-kkr-61st-match-indian-premier-league-2023,2023
"May 15, Mon",GUJARAT TITANS,SUNRISERS HYDERABAD,62nd Match,"Narendra Modi Stadium, Ahmedabad",,02:00 PM,Gujarat Titans won by 34 runs,https://www.cricbuzz.com/cricket-scores/66446/gt-vs-srh-62nd-match-indian-premier-league-2023,2023
"May 16, Tue",LUCKNOW SUPER GIANTS,MUMBAI INDIANS,63rd Match,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,02:00 PM,Lucknow Super Giants won by 5 runs,https://www.cricbuzz.com/cricket-scores/66453/lsg-vs-mi-63rd-match-indian-premier-league-2023,2023
"May 17, Wed",PUNJAB KINGS,DELHI CAPITALS,64th Match,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,02:00 PM,Delhi Capitals won by 15 runs,https://www.cricbuzz.com/cricket-scores/66460/pbks-vs-dc-64th-match-indian-premier-league-2023,2023
"May 18, Thu",SUNRISERS HYDERABAD,ROYAL CHALLENGERS BENGALURU,65th Match,"Rajiv Gandhi International Stadium, Hyderabad",,02:00 PM,Royal Challengers Bangalore won by 8 wkts,https://www.cricbuzz.com/cricket-scores/66467/srh-vs-rcb-65th-match-indian-premier-league-2023,2023
"May 19, Fri",PUNJAB KINGS,RAJASTHAN ROYALS,66th Match,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,02:00 PM,Rajasthan Royals won by 4 wkts,https://www.cricbuzz.com/cricket-scores/66477/pbks-vs-rr-66th-match-indian-premier-league-2023,2023
"May 20, Sat",DELHI CAPITALS,CHENNAI SUPER KINGS,67th Match,"Arun Jaitley Stadium, Delhi",,10:00 AM,Chennai Super Kings won by 77 runs,https://www.cricbuzz.com/cricket-scores/66481/dc-vs-csk-67th-match-indian-premier-league-2023,2023
"May 20, Sat",KOLKATA KNIGHT RIDERS,LUCKNOW SUPER GIANTS,68th Match,"Eden Gardens, Kolkata",,02:00 PM,Lucknow Super Giants won by 1 run,https://www.cricbuzz.com/cricket-scores/66488/kkr-vs-lsg-68th-match-indian-premier-league-2023,2023
"May 21, Sun",MUMBAI INDIANS,SUNRISERS HYDERABAD,69th Match,"Wankhede Stadium, Mumbai",,10:00 AM,Mumbai Indians won by 8 wkts,https://www.cricbuzz.com/cricket-scores/66495/mi-vs-srh-69th-match-indian-premier-league-2023,2023
"May 21, Sun",ROYAL CHALLENGERS BENGALURU,GUJARAT TITANS,70th Match,"M.Chinnaswamy Stadium, Bengaluru",,02:00 PM,Gujarat Titans won by 6 wkts,https://www.cricbuzz.com/cricket-scores/66505/rcb-vs-gt-70th-match-indian-premier-league-2023,2023
"May 23, Tue",GUJARAT TITANS,CHENNAI SUPER KINGS,Qualifier 1,"MA Chidambaram Stadium, Chennai",,02:00 PM,Chennai Super Kings won by 15 runs,https://www.cricbuzz.com/cricket-scores/69557/gt-vs-csk-qualifier-1-indian-premier-league-2023,2023
"May 24, Wed",LUCKNOW SUPER GIANTS,MUMBAI INDIANS,Eliminator,"MA Chidambaram Stadium, Chennai",,02:00 PM,Mumbai Indians won by 81 runs,https://www.cricbuzz.com/cricket-scores/69561/lsg-vs-mi-eliminator-indian-premier-league-2023,2023
"May 26, Fri",GUJARAT TITANS,MUMBAI INDIANS,Qualifier 2,"Narendra Modi Stadium, Ahmedabad",,02:00 PM,Gujarat Titans won by 62 runs,https://www.cricbuzz.com/cricket-scores/69568/gt-vs-mi-qualifier-2-indian-premier-league-2023,2023
"May 28, Sun",CHENNAI SUPER KINGS,GUJARAT TITANS,Final,"Narendra Modi Stadium, Ahmedabad",,02:00 PM,Match postponed to Monday due to rain,https://www.cricbuzz.com/cricket-scores/69575/csk-vs-gt-final-indian-premier-league-2023,2023
"May 29, Mon",CHENNAI SUPER KINGS,GUJARAT TITANS,Final (Reserve day),"Narendra Modi Stadium, Ahmedabad",,02:00 PM,Chennai Super Kings won by 5 wkts (DLS method),https://www.cricbuzz.com/cricket-scores/72622/csk-vs-gt-final-reserve-day-indian-premier-league-2023,2023
